osm_id,name,place_type,latitude,longitude,district
341094815,Nattarasanpattu,village,12.8323049,79.9893542,
343302633,Thiruvidanthai,village,12.7622677,80.2438631,
343719149,Vazhappilly,suburb,9.996657,76.5722769,
343719430,Perumbavoor,town,10.1147548,76.4778152,
344386873,Nanjundapuram,village,10.9766213,76.9951886,
344407898,Villangkurichi,suburb,11.0737435,77.0169513,
344413691,Choolai,suburb,13.0906283,80.2621417,
344436927,Wadakkancherry,town,10.6575278,76.248113,
344492756,Otteri,suburb,13.0969576,80.2487215,
344709752,Ponneri,town,13.336164,80.1948281,
344709755,Minjur,town,13.2786146,80.2577671,
344712602,Periyapalayam,village,13.3094056,80.0474138,
344712604,Arani,town,13.3310399,80.0835726,
344712609,Chinnambedu,village,13.3207106,80.1196892,
344712611,Puduvoyal,village,13.3354813,80.1444903,
344722313,Madarapakkam,village,13.4449559,79.9818795,
344722321,Peruvoyal,village,13.3431605,80.1429873,
344722325,Panchetti,village,13.2880826,80.1492077,
344722328,Neduvarambakkam,village,13.2863036,80.1598203,
344722337,Jagannathapuram,village,13.2742345,80.1801959,
344722342,Janappanchataram,suburb,13.2670688,80.1541633,
344722346,Sothuperumbedu,suburb,13.2543919,80.1705906,
344722364,Sholavaram,suburb,13.2387775,80.1622181,
344722365,Kamavarpalayam,suburb,13.2457958,80.169019,
344722368,Budur,village,13.2382332,80.2005435,
344722373,Mettupalayam,suburb,13.2300181,80.2108435,
344722374,Arumandhai,suburb,13.2283831,80.2215156,
344722380,Gnayaru,village,13.2617568,80.216677,
344722619,Vannipakkam,village,13.2831186,80.2169771,
344722622,Gangaiadikuppam,village,13.284546,80.1995467,
344722626,Inam Agaram,village,13.2764484,80.1805792,
344727250,Nerkundram,village,13.2671376,80.1853773,
344727254,Sozhipalayam,suburb,13.2348416,80.173307,
344727259,Vichoor,village,13.2194669,80.2477926,
344731812,Siruniam,suburb,13.2235163,80.1734034,
344731814,Kummanur,suburb,13.2202736,80.1971462,
344731820,Red Hills,town,13.1922676,80.183849,
344731828,Lakshmipuram,suburb,13.1774248,80.1562532,
344732788,Kollumedu,suburb,13.1632372,80.1150963,
344732792,Arikkambedu,suburb,13.1615207,80.1260533,
344732795,Vellanur,suburb,13.1576546,80.1006163,
344733611,Alamadhi,village,13.2098383,80.1101218,
344733619,Upparipalayam,village,13.2037236,80.1374384,
344733628,Kannikapuram,village,13.2133608,80.0981584,
344736703,Poochiathipadu,village,13.2140255,80.0882553,
344736704,Bangarupet,village,13.2027931,80.0881224,
344736705,Veerapuram,suburb,13.1864165,80.0824863,
344736709,Sankarapuram,suburb,13.1832671,80.0866725,
344841130,Seemapuram Colony,suburb,13.2583819,80.2581467,
344841131,Venkatareddypalayam,suburb,13.2641463,80.2609019,
344847250,Kandakarai,suburb,13.2368018,80.2747378,
344908138,Kannampalayam,village,13.2015628,80.2254112,
344908326,Darkas,suburb,13.2013602,80.212669,
344908762,Alinjivakkam,suburb,13.1927777,80.1986405,
345211038,Vellakinar,suburb,9.4919443,76.3336515,
345267997,Palakkad,city,10.7681928,76.6521319,
347463605,Mettukandigal,village,13.0951894,79.9919051,
347464375,Ex Servicemen's Colony,village,13.0872808,79.9913644,
347467225,Kudapakkam,village,13.0756014,79.9943856,
347468122,Meyyur,village,13.064791,79.9920596,
347468676,Kuthambakkam,village,13.0579517,80.0281858,
347469395,Nemam,village,13.0771565,80.0275678,
347469985,Jamin Korattur,village,13.0784273,80.0187015,
347471272,Puduchatram,village,13.0887438,80.0088996,
347473727,Kottamedu,village,13.0943534,80.0083331,
347479067,Tirur,village,13.1122262,79.9633235,
352929977,Chettiapatty,village,9.9773111,77.718985,
353002000,Thuckalay,town,8.2472349,77.3149781,
353031719,Kuzhithura,town,8.315526,77.2068841,
353031855,Attoor,village,8.3255753,77.2573325,
353032399,Mathur,village,8.3387704,77.2904356,
353035635,Suchindram,town,8.1561337,77.4659904,
353039871,Kanyakumari,town,8.079252,77.5499338,
353063915,Shencottai,town,8.9746556,77.2507289,
353064240,Courtallam,village,8.9328828,77.2714628,
353064250,Melagaram,village,8.9507,77.2960936,
353161957,Tirukkovilur,town,11.9692867,79.205183,
353162390,Viluppuram,town,11.9425887,79.4950625,
353280823,Bodinayakkanur,town,10.0087601,77.3495189,
353280830,Devikulam,village,10.0656229,77.107671,
353281421,Allinagaram,suburb,10.0162114,77.480102,
353316309,Uthangarai,town,12.2659055,78.5353724,
353316321,Krishnagiri,town,12.5188835,78.2206536,
353316361,Kaveripattinam,town,12.4185449,78.2184935,
353317573,Dharmapuri,city,12.1347988,78.1589864,
353327285,Kariamangalam,town,12.3078191,78.205895,
353327286,Periyapati,village,12.2527921,78.1967742,
353360784,Sadras,suburb,12.5246456,80.1608904,
353360790,Kalpakkam,town,12.5092553,80.1572349,
353414950,Moolakadai,suburb,10.0747607,77.062652,
353414953,Munnar Bazaar,suburb,10.0865072,77.0603405,
353422012,Munthal,village,10.0558269,77.3125066,
353424209,Durairajapuram,village,10.0019397,77.3864541,
353424214,Thoppupatty,village,10.000561,77.3919688,
353424217,Kodangipatty,village,9.9944248,77.4326489,
353425760,Palanichettypatty,suburb,9.9998453,77.4645574,
353433171,Checkanurani,town,9.9416291,77.9734866,
353433184,Sakkaraipatty,village,9.9490086,77.8801548,
353433190,Matharai,village,9.9685253,77.7725051,
353434552,Andipatti Jakkampatty,town,9.9986958,77.619808,
354071064,Pallanadu,village,10.2334894,77.1394247,
354071084,Marayoor,town,10.2757418,77.162036,
354833966,Ondipudur,suburb,11.0039691,77.0493049,
354833969,Papampatti Pirivu,suburb,11.0096812,77.0798403,
354835108,Kallipalayam,village,10.9137813,77.3307252,
354836041,Puthersal,village,10.9009542,77.3516589,
354836043,Mettukkadai,village,10.8768655,77.3859732,
354836045,Rudhravathi,village,10.8666804,77.4067476,
354836047,Kundadam,town,10.8509242,77.4465535,
354836050,Kuppuchi Palayam,village,10.7695468,77.5197925,
354836511,Manakkadavu,village,10.6765639,77.5439154,
354837125,Dasanaikenpatti,village,10.6334323,77.5373483,
354837128,Velampatti,village,10.5981873,77.5353388,
354837131,Thopampatti,village,10.576165,77.5289255,
354840277,Kanakanpatti,village,10.4749088,77.5797355,
354858656,Kinathukadavu,town,10.8221208,77.0179042,
354858732,Madathukulam,town,10.5607593,77.3635747,
354858932,Chathirapatty,village,10.4697266,77.6510838,
354858935,Oddanchatram,town,10.48766,77.7492413,
354903127,Mundakkayam,town,9.5368168,76.8855086,
355095860,Therampalayam,village,11.2725045,76.9979807,
355845180,Perinthalmanna,town,10.9756774,76.2262573,
356652310,Silukuvarpatti,village,10.152081,77.8854354,
356652324,Nilakkottai,town,10.1648333,77.85285,
356673232,Madathara,town,8.8178025,77.0132556,
356683006,Ilanji,village,8.9585789,77.2782325,
356996739,Shevapet,suburb,11.6515421,78.1474129,
358352682,Elampillai,town,11.6048762,78.007001,
358353672,Old Suramangalam,suburb,11.6749028,78.1060497,
358354333,Kondalampatti,suburb,11.6305603,78.1248466,
358354336,Udayapatti,suburb,11.6651665,78.2117192,
358354387,Ayodhiyapatinam,town,11.6712182,78.2316475,
358354634,Sivathapuram,suburb,11.6518708,78.1028739,
358355204,Gorimedu,suburb,11.6952767,78.1636545,
358355344,Kannankuruchi,suburb,11.6961679,78.17686,
358652292,Vanavasi,village,11.750905,77.8840495,
358652572,Nangavalli,village,11.7609466,77.8916025,
358655201,Edappadi,town,11.5838413,77.8347612,
358655551,Poolampatti,village,11.6564791,77.7652169,
358657360,Komarapalayam,town,11.4425129,77.6939806,
358665010,Steel Plant Colony,suburb,11.6589588,78.0361415,
358666781,Karuppur,suburb,11.7200276,78.092039,
358674077,Kollapatty,suburb,11.6720719,78.0752803,
358676065,KR Thoppur,village,11.6793006,78.0091906,
358682492,Dalmia,village,11.7165338,78.1204701,
358684243,Tanmag,village,11.7551066,78.1296969,
358783880,Ammapet,suburb,11.6588239,78.1809483,
358784096,Gugai,suburb,11.6431946,78.1508203,
358784410,Erumapalayam,suburb,11.6431777,78.1680923,
358785394,Pallapatti,suburb,11.6593345,78.1341692,
358785809,Fairlands,suburb,11.6758097,78.1432672,
358785942,Hasthampatti,suburb,11.6764214,78.1581382,
358786465,Seelanaickenpatti,suburb,11.6225098,78.1441326,
358789553,Maniyanur,suburb,11.6314212,78.1384678,
358789680,Dadagapatti,suburb,11.633611,78.152022,
358789957,Dasanaickenpati,suburb,11.6069843,78.1433172,
358790140,Gajalnaickenpatti,suburb,11.5935879,78.1494541,
358790625,Uthamacholapuram,suburb,11.6130937,78.1036206,
358791108,Chinna Seeragapadi,village,11.5818166,78.0519505,
359107408,Athur,suburb,13.2501245,80.1473299,
359116195,New Erumaivettipalayam,village,13.2413832,80.1205617,
359131923,Pakkam,suburb,13.1534626,80.0260468,
359132707,Alathur,village,13.1588801,80.0432057,
359132832,Kalaiyanoor Kandigai,village,13.1653555,80.0215836,
359133271,Melakondaiyur,village,13.1860291,80.023914,
359133471,Komakkambedu,village,13.1942707,80.0274029,
359133783,Magaral,village,13.2048832,80.0464316,
359134094,Thamaraipakkam,village,13.2208273,80.0294711,
359134937,Pagalamedu,village,13.237236,80.0223217,
359136142,Vengal,village,13.2524417,80.0132151,
359320551,Taramangalam,town,11.6934348,77.9696166,
359323471,Mallur,village,11.5437743,78.1405994,
359324620,Veerapandi,village,11.5882123,78.0768146,
359622163,Pathanamthitta,town,9.2655337,76.7871514,
360213200,Muthunaickenpatti,suburb,11.7133747,78.0327989,
360213373,Thirumalaigiri,suburb,11.6544986,78.0763047,
360376686,Kallikkad,village,8.5309413,77.1241492,
360376711,Kattakada,town,8.5072457,77.0829921,
360384160,Neyyatinkara,town,8.3994883,77.087201,Thiruvananthapuram
360386933,Parassala,town,8.3428993,77.1547766,
360386939,Kalluketty,village,8.3219186,77.1917012,
360396403,Kottar,suburb,8.1740176,77.4393148,
360402746,Kulasekaram,town,8.3646941,77.2996678,
364280369,Ekkattuthangal,suburb,13.0242453,80.2065506,
364314316,Puliyarai,village,9.0043321,77.1884827,
367564056,Srirangam,suburb,10.8573308,78.6930848,
367576655,Ponmalai,suburb,10.7837662,78.7240831,
367576665,Tiruchirappalli,city,10.8071144,78.6880939,
367882316,Thirukazhukundram,town,12.6021203,80.0591492,
368190944,Peelamedu,suburb,11.0277825,76.9986157,
368979808,Wallajahbad,town,12.7916021,79.8180065,
370251159,Varadaiahpalem,village,13.5999209,79.9334715,
370875401,Singalandapuram,village,11.4157832,78.2230887,
370875590,Belukurichi,village,11.3832574,78.2495872,
370876090,Kalappanaiyakkanpatti,village,11.3281703,78.2436778,
377219489,Whitefield,suburb,12.9696365,77.7497448,
392593661,Nilambur,town,11.2865083,76.2407387,
393111659,Sultan Bathery,town,11.6631885,76.259553,
393784007,Tiruvottiyur,town,13.1565668,80.3006508,
398981297,Mavanalla,village,11.5478827,76.6749146,
401847717,Parivakkam,suburb,13.0646104,80.0981675,
401847719,Sitharkadu,village,13.090735,80.0501335,
401859158,Mettupalayam,suburb,13.0796736,80.0962763,
402240869,Nadugani,village,11.4707071,76.4111847,
402291740,Kolladi,suburb,13.0864083,80.1406243,
402294609,Naduveerapattu,village,12.9380331,80.055865,
402302531,Ayanambakkam,suburb,13.080072,80.1532031,
402302817,Athipet,suburb,13.092043,80.1544514,
402342603,Kolathur,suburb,13.1236545,80.2128848,
402506416,Ayapakkam,suburb,13.1032642,80.132508,
402517482,Karukku,suburb,13.1188806,80.1677536,
402708197,Thirumullaivoyal,suburb,13.1301961,80.1324415,
402861814,Devala,village,11.4735609,76.3800341,
402861822,Pandalur,town,11.4868759,76.3398232,
402979599,Nookampalayam,suburb,12.8842524,80.2018925,
403094749,Konniyamedu,suburb,13.1890001,80.1554821,
403098936,Pothur,suburb,13.1614045,80.1544489,
403099325,Kannadapalayam,suburb,13.1584176,80.1448403,
403099492,Upparapalayam,suburb,13.156537,80.136275,
403108669,Pammadukulam,suburb,13.1689683,80.1628463,
403122685,Old Erumaivettipalayam,village,13.2281236,80.1284066,
403123659,Mettupalayam,village,13.2419931,80.1137725,
403149390,Morai,suburb,13.1692941,80.0850064,
403149391,Kadhavur,suburb,13.1785127,80.0643832,
403149393,Kilkondaiyur,village,13.1795384,80.0449136,
403149395,Koduvali,village,13.2003873,80.0733928,
403209706,Palavedu,suburb,13.1546009,80.0544581,
403212238,Melappedu,suburb,13.1558619,80.0371079,
405232121,Wandoor,town,11.1955343,76.2359913,
407877141,Pothukal,village,11.4041114,76.2526734,
410865952,Honnenahalli,village,13.1598635,77.5664592,
410865953,Rajanakunte,village,13.1691901,77.5639442,
417915587,Puzhal,suburb,13.1591141,80.2031147,
418783647,Vaduvanchal,village,11.5548347,76.2226984,
418995475,Changanassery,town,9.4465151,76.5403096,
419795521,Bileshivale,village,13.0543306,77.6710224,
419800580,Dodda Gubbi,village,13.0712038,77.6731772,
420076871,Kyalasanahalli,village,13.0564575,77.6591321,
420080581,Anagalapura,village,13.0687589,77.6821872,
420082930,Bande Bommasandra,village,13.0765576,77.6809788,
425164768,Paipad,village,9.4246528,76.5849735,
425164777,Kunnamthanam,village,9.4349643,76.6103113,
425248530,Kaniyanpara,village,9.4058829,76.6093008,
425248537,Manackachira,suburb,9.3861307,76.6064537,
427595936,Malleswaram,suburb,13.0027353,77.5703253,
428464054,Shanti Nagar,suburb,12.9555367,77.5924278,
429303186,Shivajinagar,suburb,12.9855286,77.6054496,
429697299,Gandhinagar,suburb,12.9771534,77.5800313,
429853334,Jayanagar,suburb,12.9292731,77.5824229,
429853335,JP Nagar,suburb,12.9096941,77.5866067,
429853694,Chamarajapete,suburb,12.9584184,77.5629161,
429857523,Rajajinagar,suburb,12.9882338,77.554883,
429857524,Vijaya Nagar,suburb,12.9663993,77.5354092,
429918282,Koramangala,suburb,12.9357366,77.624081,
429921852,Austin Town,suburb,12.9612736,77.6152935,
429921862,Chikkapete,suburb,12.9697837,77.5756901,
429937956,Basavanagudi,suburb,12.9417261,77.5755021,
430043651,RT Nagar,suburb,13.0227204,77.595715,
430051517,Frazer Town,suburb,12.9975851,77.6136744,
430143744,Yelahanka,suburb,13.1006982,77.5963454,
431530915,Mathikere,suburb,13.0333587,77.5581786,
433748247,Jalahalli,suburb,13.0464531,77.5483803,
435379797,Kilpennathur,village,12.2491632,79.2223344,
440668802,Ramapura,village,13.052449,77.6912841,
440670278,Aduru,village,13.0559357,77.7051427,
440670333,Hirandahalli,village,13.0468085,77.7227811,
440670334,Bidarahalli,village,13.0605545,77.7156056,
440673983,Gundur,village,13.0868953,77.7141892,
440675871,Chimasandra,village,13.0478619,77.7389164,
440676245,Avalahalli,village,13.0352777,77.7365655,
440691901,Byappanahalli,village,13.0721257,77.7200164,
442068273,Marathahalli,suburb,12.9552572,77.6984163,
442134548,KR Puram,suburb,13.007516,77.695935,
442438417,Ramamurthy Nagar,suburb,13.0120218,77.6777817,
443807286,Baiyyappanahalli,suburb,12.9963408,77.6533197,
443807287,Banaswadi,suburb,13.0141618,77.6518539,
445363393,Yeswanthpur,suburb,13.0221838,77.5530824,
447032046,BTM Layout,suburb,12.9140008,77.6102821,
447063719,Rajarajeshwari Nagar,suburb,12.9274413,77.5155224,
447063720,Jnana Bharathi,suburb,12.9433485,77.5112326,
447880301,Kalavara,village,13.4245463,77.6991738,
448991617,Indiranagar,suburb,12.9732913,77.6404672,
454496483,Irungattukottai,village,12.9953611,79.9904202,
456016705,Bellanduru,suburb,12.9292114,77.6770417,
456016994,HSR Layout,suburb,12.9116225,77.6388622,
456025400,Anjanapura,suburb,12.8601312,77.5540587,
458104498,Kengeri,suburb,12.9229728,77.4842926,
461064351,Sevur,village,11.2450792,77.2370897,
461067773,Kanur Pudur,village,11.2696882,77.171898,
461539035,Sadashivanagar,suburb,13.0110193,77.5808641,
461755226,Vasanth Nagar,suburb,12.9921738,77.591459,
469105503,Nelvoy,village,12.6203302,79.8295596,
469112052,Vedanthangal,village,12.5608537,79.8618404,
477129532,Muddenahalli,village,13.4072056,77.696664,
477158968,Karahalli,village,13.3281097,77.6903563,
483402740,Hesaraghatta,village,13.1393984,77.4783628,
503002366,Madhavara,suburb,13.0531988,77.4729679,
503002530,Madanayakanahalli,village,13.0592472,77.4615112,
512072659,Kattigenahalli,village,13.1177735,77.6261222,
512073887,Nandi,village,13.385523,77.6983878,
512220302,Vijayapura,town,13.2964056,77.8028933,
523575463,Kothamangalam,village,10.1925967,78.8090318,
523575902,Kanadukathan,village,10.1752079,78.7784482,
526602619,Keeranur,town,10.5733857,78.7842652,
529003770,RMV 2nd Stage,suburb,13.0360109,77.5695288,
529277252,Hebbal,suburb,13.0382184,77.5919,
533558712,Sahakaranagara,suburb,13.0629067,77.5858824,
533581425,Arkavathy Layout,suburb,13.067129,77.621897,
533588736,Jakkur,suburb,13.0784743,77.6068938,
534609867,Malayinkeezhu,suburb,8.4901972,77.0378323,
540535251,Kalingarayanpalayam,suburb,11.4358841,77.6753818,
540535253,Lakshmi Nagar,suburb,11.4298748,77.6748562,
542905195,Vallam,town,10.7188244,79.0613163,
548340949,Melattur,town,11.0600475,76.273908,
548342160,Edathanattukara,village,11.0407697,76.3445597,
548342596,Eppikadu,village,11.0816233,76.2951821,
548633836,Chikkagubbi,village,13.0806067,77.6662218,
548633848,Gollahalli,village,13.0830453,77.675794,
548636643,Kadaagrahara,village,13.0806375,77.6916126,
549691202,Bagaluru,village,13.1331868,77.6687093,
556698118,Thiruvazhamkunnu,village,11.0323397,76.3705577,
559474645,Ambalappara,village,11.0622766,76.3852199,
560536216,Mannarkkad,town,10.9928999,76.45686,
560825129,Yellapetty,village,10.1284824,77.2093375,
560838006,Pallivasal,village,10.0497844,77.0514777,
560839888,Adimali,town,10.0144274,76.9554575,
561256209,Pandikkadu,village,11.094047,76.2229176,
565301339,Yarappanahalli,village,13.086031,77.6862593,
565301359,Chokkanahalli,village,13.1132252,77.6873408,
565301361,Chagalatti,village,13.1223366,77.6692477,
566513907,Budigere,village,13.1351506,77.7471989,
566574609,Talawa,village,8.2366956,80.3506415,
567772575,Kalyan Nagar,suburb,13.0221416,77.6403368,
568954124,Varadenahalli,village,13.2163779,77.8027272,
570751416,Ranni,town,9.3852605,76.7848789,
571400151,Tumakuru,city,13.3400771,77.1006208,
571438211,Dabaspete,town,13.2274343,77.2425412,
571438212,Doddaballapura,town,13.2929583,77.5431463,
571449657,Channarayapattana,town,12.9068769,76.3895641,
571452763,Shantigrama,village,12.983428,76.2166763,
573534505,Uttarahalli,suburb,12.9055682,77.5455438,
574853138,Mahadevapura,suburb,12.9912395,77.6897334,
574874181,Channasandra,village,12.9804938,77.7683853,
577523076,Toppur,village,11.9398301,78.0572664,
577559391,Kodaikanal,town,10.233712,77.4919719,
578936450,Hoskote,town,13.073014,77.7921381,
581686342,Tuttapallam,village,11.3917044,76.8876107,
582516426,Poopara,village,9.9775725,77.2073032,
582986915,Tiruchitrambalam,village,11.9963322,79.7785631,
582986918,Morattandi,village,11.9793334,79.7873004,
582986986,Irumbai,village,12.0066156,79.7872248,
582987055,Sanjeevi Nagar,village,12.0208149,79.7897814,
582987069,Alankuppam,village,12.0212752,79.7980284,
582987084,Rayapettai,village,12.0244973,79.7997539,
582987098,Kotamedu,village,11.972767,79.8395691,
582987189,Chinna Mudaliar Chavadi,village,11.9777972,79.8440108,
582987201,Periya Mudaliar Chavadi,village,11.9829488,79.8466552,
588740346,Paruthippara,suburb,8.5346741,76.9426202,
594862430,Punnapra,village,9.43331,76.35002,
